session_id,battery_level,screen_on,brightness,active_app_category,wifi_on,mobile_data_on,charging,cpu_usage,hours_remaining
218,35.1,1,99.6,3,1,0,0,79.8,1.37
218,33.0,1,96.7,3,1,0,0,86.5,1.18
218,30.8,1,90.5,3,1,0,0,96.4,1.07
218,28.7,1,79.7,3,1,0,0,93.9,1.44
218,26.6,1,70.4,3,1,0,0,89.1,1.62
218,25.0,1,73.6,3,1,0,0,82.0,0.92
218,22.7,1,94.0,3,0,0,0,86.8,1.08
218,20.9,1,72.4,3,0,0,0,76.3,1.1
218,19.5,1,70.9,3,0,0,0,84.1,1.19
218,17.8,1,82.4,3,0,0,0,89.7,0.66
218,15.8,1,82.2,3,0,0,0,95.3,0.77
218,14.0,1,70.1,3,0,0,0,84.6,0.79
218,12.5,1,67.6,3,0,0,0,94.3,0.61
218,10.9,1,69.5,3,0,0,0,92.5,0.46
218,8.7,1,91.4,3,0,0,0,71.8,0.34
218,6.8,1,73.5,1,0,0,0,65.4,0.29
218,5.6,1,86.1,1,1,0,0,88.5,0.38
218,4.4,0,0.0,0,1,0,0,8.2,1.0
218,4.1,0,0.0,0,1,0,0,11.0,0.94
218,3.9,0,0.0,0,1,0,0,9.9,0.82
218,3.5,1,30.7,4,1,0,0,15.3,0.26
218,2.5,1,92.6,3,1,1,0,74.5,0.31
218,0.7,1,80.1,3,1,1,0,86.0,0.0
219,34.1,1,56.6,2,1,1,0,68.1,2.08
219,32.5,1,69.8,1,1,1,0,25.4,1.92
219,31.3,1,65.5,2,1,1,0,33.5,1.65
219,30.0,1,51.6,4,1,1,0,57.9,1.83
219,28.7,1,36.0,2,1,1,0,43.3,1.89
219,27.4,1,58.0,1,1,1,0,49.4,1.96
219,26.2,1,67.3,4,1,1,0,57.6,1.36
219,24.8,1,90.5,2,1,1,0,66.0,1.24
219,23.2,1,64.8,2,1,1,0,65.2,1.45
219,21.7,1,84.0,2,1,1,0,47.8,1.23
219,20.0,1,55.0,2,1,1,0,61.8,1.35
219,18.4,1,70.8,2,1,1,0,73.5,1.02
219,17.0,1,94.6,2,1,1,0,58.1,0.77
219,15.4,1,66.7,2,1,1,0,42.4,0.71
219,13.7,1,73.3,2,1,1,0,68.6,0.53
219,11.7,1,82.1,2,1,1,0,56.9,0.59
219,9.8,1,61.0,2,1,1,0,56.9,0.61
219,8.2,1,69.1,2,1,1,0,44.8,0.36
219,6.4,1,53.6,2,1,1,0,55.0,0.31
219,5.0,1,62.0,2,1,1,0,61.5,0.54
219,3.3,1,92.7,2,1,1,0,40.9,0.29
219,2.0,1,51.3,2,1,1,0,43.6,0.2
219,0.2,1,60.9,2,0,1,0,71.9,0.0
220,37.6,1,15.6,1,1,1,0,18.9,2.65
220,36.3,1,16.4,5,1,0,0,31.5,3.51
220,35.3,1,17.6,4,1,0,0,16.1,3.43
220,34.4,1,28.2,4,1,0,0,23.8,2.52
220,33.3,1,29.0,4,1,0,0,13.0,3.15
220,32.3,1,19.9,4,1,0,0,19.0,2.94
220,31.4,1,21.7,5,1,0,0,34.0,2.39
220,30.2,1,44.3,4,1,0,0,22.7,2.41
220,29.1,1,33.4,5,0,0,0,18.1,2.48
220,28.2,1,29.6,1,0,0,0,12.0,2.7
220,27.1,1,41.3,4,0,0,0,17.3,2.4
220,26.1,1,18.1,5,0,0,0,27.9,2.87
220,25.3,1,34.0,5,0,0,0,27.5,2.33
220,24.3,1,42.5,4,1,0,0,19.5,1.87
220,23.2,1,24.3,1,1,0,0,11.0,2.32
220,22.4,1,39.7,1,1,0,0,29.4,1.57
220,21.3,1,27.9,5,1,0,0,31.3,1.64
220,20.0,1,31.9,1,1,0,0,24.5,1.97
220,19.0,1,30.4,1,1,0,0,14.4,1.36
220,18.0,1,31.5,1,1,0,0,34.3,1.23
220,16.8,1,41.3,1,1,0,0,19.0,1.32
220,15.8,1,27.2,5,1,0,0,25.3,1.17
220,14.8,1,41.4,5,1,0,0,11.5,1.29
220,13.8,1,37.6,4,1,0,0,24.5,1.32
220,13.0,1,42.1,1,1,0,0,27.7,1.16
220,11.8,1,17.7,5,1,0,0,13.9,0.97
220,10.8,1,20.8,5,1,0,0,34.9,1.04
220,10.1,1,15.8,5,1,0,0,16.7,1.23
220,9.2,1,19.5,1,1,0,0,24.8,0.98
220,8.1,1,31.4,1,1,0,0,13.3,0.59
220,7.1,1,94.0,3,0,0,0,58.7,0.34
220,5.6,1,75.8,4,0,0,0,83.1,0.33
220,4.4,1,78.7,2,0,0,0,93.9,0.24
220,3.1,1,98.4,2,0,0,0,76.7,0.1
220,1.3,1,60.7,2,0,0,0,71.2,0.23
221,64.0,0,0.0,0,1,1,0,11.1,9.31
221,63.6,0,0.0,0,1,1,0,10.7,10.96
221,63.2,0,0.0,0,1,1,0,6.3,8.55
221,62.6,0,0.0,0,0,1,0,10.4,10.84
221,62.1,0,0.0,0,0,1,0,4.2,11.55
221,61.9,0,0.0,0,0,1,0,11.4,10.49
221,61.2,0,0.0,0,0,1,0,9.7,12.02
221,61.0,0,0.0,0,0,1,0,7.7,9.46
221,60.3,0,0.0,0,0,1,0,4.4,10.54
221,59.9,0,0.0,0,0,1,0,3.4,11.85
221,59.6,0,0.0,0,0,1,0,4.8,12.26
221,59.2,0,0.0,0,0,1,0,9.2,10.86
221,58.8,0,0.0,0,0,1,0,8.3,11.23
221,58.4,1,36.5,5,0,1,0,36.6,5.17
221,57.4,1,55.5,1,0,1,0,37.2,4.38
221,56.4,1,62.0,1,0,1,0,26.8,4.51
221,55.4,1,56.8,4,1,1,0,34.4,3.69
221,54.0,1,50.6,2,1,1,0,56.7,2.98
221,52.5,1,55.5,2,1,1,0,46.1,2.94
221,50.8,1,36.4,2,1,1,0,45.9,2.83
221,49.3,1,35.6,2,1,1,0,41.3,3.06
221,47.7,1,53.9,2,1,1,0,31.3,2.65
221,46.2,1,65.8,4,1,1,0,55.1,3.02
221,44.7,1,36.8,1,1,0,0,36.2,3.13
221,43.5,0,0.0,0,1,0,0,11.1,8.27
221,43.1,0,0.0,0,1,0,0,8.4,7.75
221,42.6,0,0.0,0,1,0,0,9.2,8.37
221,42.3,0,0.0,0,1,0,0,3.1,9.82
221,42.0,0,0.0,0,1,0,0,3.5,8.97
221,41.7,0,0.0,0,1,0,0,2.4,8.04
221,41.3,0,0.0,0,1,0,0,6.7,7.8
221,40.8,1,51.7,2,1,0,0,46.1,2.63
221,39.6,1,81.1,2,1,0,0,45.6,2.68
221,38.3,1,60.0,2,1,0,0,62.5,2.01
221,36.3,1,51.0,2,1,0,0,58.5,2.37
221,35.1,1,71.8,2,1,0,0,65.5,1.76
221,33.3,1,50.5,2,1,0,0,65.1,1.95
221,31.9,1,67.4,2,1,0,0,56.9,1.76
221,30.2,1,81.9,2,1,0,0,73.3,1.99
221,28.9,1,50.6,2,1,0,0,70.2,1.56
221,27.6,1,75.9,2,1,0,0,52.6,1.05
221,26.1,1,74.1,2,1,0,0,66.2,1.44
221,24.6,1,68.9,2,1,0,0,47.7,1.71
221,23.4,1,89.8,2,1,0,0,42.5,1.36
221,22.2,1,88.0,2,1,0,0,50.8,1.23
221,20.5,1,88.3,2,1,0,0,66.3,0.86
221,18.7,1,52.3,2,1,1,0,47.7,0.78
221,17.2,1,70.8,2,1,1,0,50.9,1.07
221,15.8,0,0.0,0,1,1,0,3.7,2.45
221,15.4,0,0.0,0,1,1,0,4.4,2.23
221,14.8,0,0.0,0,1,1,0,3.4,2.09
221,14.2,0,0.0,0,1,1,0,10.1,2.35
221,13.7,0,0.0,0,1,1,0,11.0,2.1
221,13.5,1,64.0,2,1,1,0,71.6,0.96
221,11.9,1,87.4,1,1,1,0,86.6,0.72
221,10.4,1,60.8,1,1,1,0,70.5,0.39
221,8.9,1,70.1,1,1,1,0,89.4,0.76
221,7.4,1,71.9,3,1,1,0,72.5,0.56
221,5.8,1,96.2,2,1,1,0,82.8,0.2
221,4.2,1,89.5,4,1,1,0,69.8,0.3
222,54.4,1,74.8,3,1,0,0,70.2,2.72
222,52.6,1,80.1,3,1,0,0,98.7,2.17
222,50.5,1,84.6,3,1,1,0,81.9,1.96
222,48.4,1,99.0,3,1,1,0,73.7,1.96
222,46.4,1,80.2,3,1,1,0,80.0,1.81
222,44.2,1,85.8,3,1,1,0,96.2,1.75
222,41.9,1,89.3,2,1,1,0,59.5,2.26
222,40.2,1,64.7,2,1,0,0,71.9,2.26
222,38.5,1,55.1,2,1,0,0,45.5,2.59
222,37.3,1,51.1,2,1,0,0,72.5,2.04
222,36.0,1,89.6,3,1,1,0,82.3,1.43
222,34.1,1,98.1,3,1,1,0,83.9,1.62
222,32.3,0,0.0,0,1,1,0,11.5,4.34
222,31.6,0,0.0,0,1,1,0,6.9,5.17
222,31.0,1,92.6,1,1,1,0,60.0,2.22
222,29.8,1,93.5,2,1,1,0,88.2,1.33
222,28.1,1,65.7,1,1,0,0,77.1,2.2
222,27.1,1,73.1,1,1,0,0,70.7,1.58
222,25.6,1,61.3,2,1,0,0,59.3,1.63
222,24.4,1,63.6,2,1,0,0,53.0,1.47
222,23.0,1,52.2,5,1,0,0,51.9,2.11
222,22.0,1,38.8,4,1,0,0,34.8,1.94
222,20.9,1,66.3,4,1,0,0,50.1,1.35
222,19.6,1,34.6,4,0,0,0,59.0,1.44
222,18.3,1,30.6,5,0,0,0,45.7,1.43
222,17.3,1,54.8,2,0,1,0,53.1,1.42
222,16.2,1,44.4,2,0,0,0,52.8,0.79
222,14.8,1,35.5,4,0,0,0,32.9,1.4
222,13.7,1,66.4,4,0,0,0,58.0,1.3
222,12.6,1,63.7,5,0,1,0,30.0,0.95
222,11.4,1,37.4,1,0,1,0,30.2,0.67
222,10.1,1,48.0,1,0,1,0,54.3,0.66
222,9.0,1,35.3,1,0,1,0,33.7,0.78
222,7.5,1,34.4,5,0,1,0,41.7,0.44
222,6.3,1,55.6,5,0,1,0,51.3,0.46
222,5.2,1,54.2,4,0,1,0,43.6,0.2
222,3.9,1,46.4,4,0,1,0,28.8,0.55
222,2.9,1,64.7,5,0,1,0,31.1,0.11
222,1.6,1,44.2,4,0,1,0,53.6,0.0
222,0.5,0,0.0,0,0,1,0,7.6,0.0
223,71.0,1,42.6,5,1,1,0,26.3,5.02
223,69.7,1,86.0,3,1,1,0,64.9,2.88
223,67.7,1,74.4,3,1,1,0,83.4,2.95
223,65.8,1,79.7,2,1,1,0,77.9,3.27
223,64.3,1,72.3,3,1,1,0,58.5,2.78
223,62.3,1,81.8,1,1,1,0,57.7,3.63
223,60.9,1,95.5,3,1,0,0,76.7,2.89
223,59.0,1,90.7,4,1,0,0,91.0,2.98
223,57.3,1,67.7,4,1,0,0,80.1,3.3
223,56.0,1,90.2,3,1,0,0,62.2,2.62
223,54.0,1,95.8,3,1,0,0,68.9,2.24
223,52.2,1,73.7,2,1,0,0,67.3,2.49
223,50.5,1,69.5,2,1,0,0,65.5,2.81
223,49.0,1,90.5,2,1,0,0,55.0,2.69
223,47.3,1,77.8,2,1,0,0,74.8,2.51
223,45.8,1,76.5,2,1,0,0,59.7,2.27
223,44.3,1,80.5,2,1,0,0,76.6,2.03
223,42.7,1,83.7,4,1,0,0,89.1,2.37
223,41.4,1,86.4,3,1,0,0,80.9,1.74
223,39.5,1,88.9,4,1,0,0,65.7,2.03
223,38.1,1,83.1,3,1,0,0,65.9,1.85
223,36.1,1,66.1,2,1,0,0,62.8,1.99
223,34.4,1,68.7,4,1,0,0,86.4,2.42
223,33.1,0,0.0,0,1,0,0,7.1,6.96
223,32.6,0,0.0,0,1,0,0,4.1,7.22
223,32.2,1,64.2,5,1,0,0,44.5,2.86
223,31.2,1,72.7,3,1,0,0,79.3,1.76
223,29.6,1,90.3,3,1,0,0,91.8,1.3
223,27.8,1,78.9,3,1,0,0,92.9,1.18
223,26.0,1,96.9,3,1,0,0,84.8,1.05
223,24.1,1,77.8,3,1,0,0,94.2,0.86
223,22.0,1,76.3,3,1,0,0,76.6,0.78
223,20.2,1,88.8,3,1,1,0,74.4,0.75
223,18.2,0,0.0,0,1,1,0,7.6,3.01
223,17.7,0,0.0,0,1,1,0,6.0,2.62
223,17.3,0,0.0,0,1,1,0,11.5,2.21
223,16.6,0,0.0,0,1,1,0,10.1,2.81
223,16.2,1,15.7,4,1,1,0,10.6,1.01
223,14.8,1,23.0,1,1,1,0,30.3,0.87
223,13.5,1,33.3,4,1,1,0,13.3,1.12
223,12.1,1,91.2,3,1,1,0,92.2,0.74
223,10.2,1,76.2,3,1,1,0,82.1,0.72
223,8.5,1,69.0,3,1,1,0,95.6,0.29
223,6.5,1,84.2,3,1,1,0,82.3,0.12
223,4.6,1,84.7,3,1,1,0,96.8,0.17
223,2.4,1,66.0,3,1,1,0,94.3,0.15
223,0.4,1,97.0,3,1,1,0,96.2,0.0
224,43.6,0,0.0,0,0,1,0,5.6,7.09
224,43.1,0,0.0,0,0,1,0,5.6,7.2
224,42.6,0,0.0,0,0,1,0,7.9,6.72
224,41.9,0,0.0,0,0,1,0,7.7,6.48
224,41.3,0,0.0,0,0,1,0,4.1,7.41
224,41.0,0,0.0,0,0,1,0,3.0,7.66
224,40.4,0,0.0,0,1,1,0,7.8,5.89
224,39.9,0,0.0,0,1,1,0,2.1,7.17
224,39.6,1,72.9,4,1,1,0,78.5,2.21
224,38.0,1,74.4,4,1,1,0,75.2,1.98
224,36.6,1,68.5,4,1,1,0,42.0,2.21
224,35.0,1,34.4,5,1,1,0,18.9,2.68
224,34.0,1,32.7,4,1,1,0,26.3,2.18
224,32.8,1,25.3,1,1,1,0,25.7,2.21
224,31.7,1,33.8,1,1,1,0,12.2,2.43
224,30.7,1,75.5,2,1,1,0,66.6,1.37
224,28.7,1,77.6,2,1,1,0,77.7,1.67
224,26.9,1,62.1,4,1,1,0,56.4,1.63
224,25.3,1,86.3,2,1,1,0,87.3,1.02
224,23.5,1,66.5,3,1,1,0,89.0,1.03
224,21.5,1,68.6,1,1,1,0,88.0,1.26
224,20.3,1,71.7,2,1,1,0,55.5,1.3
224,18.9,1,71.7,4,1,1,0,88.0,0.88
224,17.3,1,69.0,2,1,1,0,62.2,0.83
224,15.7,0,0.0,0,1,1,0,8.7,2.01
224,15.1,1,37.8,4,1,1,0,26.5,1.0
224,13.8,1,65.9,2,1,1,0,65.4,0.78
224,11.9,1,83.1,3,1,1,0,74.3,0.46
224,9.8,1,94.9,2,1,1,0,92.6,0.25
224,7.9,1,89.4,1,1,0,0,93.3,0.7
224,6.5,1,99.5,1,1,0,0,77.5,0.44
224,5.0,1,68.5,3,1,0,0,64.9,0.2
224,3.0,1,81.2,1,0,0,0,90.0,0.13
224,1.5,1,75.0,4,0,0,0,84.1,0.0
224,0.0,1,65.1,4,0,0,0,67.8,0.0
225,67.0,1,34.5,4,0,1,0,39.7,5.3
225,65.8,1,45.5,2,0,1,0,27.9,3.66
225,64.5,1,69.6,2,0,1,0,40.6,3.18
225,62.9,1,62.3,5,0,1,0,45.3,4.12
225,61.8,1,49.7,5,0,1,0,34.3,4.71
225,60.6,1,57.6,5,0,1,0,49.8,4.39
225,59.5,1,51.3,2,0,1,0,38.3,3.36
225,58.0,1,36.4,5,0,1,0,53.8,4.62
225,57.1,1,71.2,3,0,1,0,78.5,3.02
225,55.6,1,37.3,5,0,1,0,19.2,5.01
225,54.7,1,33.5,4,0,1,0,13.7,4.88
225,53.9,1,16.3,4,0,1,0,13.4,5.23
225,53.0,1,27.0,4,0,1,0,24.3,4.15
225,51.8,1,45.0,5,1,1,0,29.2,3.61
225,50.7,1,18.5,4,0,1,0,23.0,3.56
225,49.6,1,24.0,1,0,1,0,29.5,3.69
225,48.6,1,43.7,1,0,1,0,19.3,3.75
225,47.5,1,17.1,5,0,1,0,13.4,4.5
225,46.4,1,16.6,1,0,0,0,31.8,3.74
225,45.4,1,41.9,5,0,0,0,19.0,4.02
225,44.5,1,41.8,5,0,0,0,11.2,4.35
225,43.6,1,41.6,4,0,0,0,16.2,3.65
225,42.5,1,39.2,1,0,0,0,34.4,2.76
225,41.2,1,39.7,5,0,0,0,29.9,3.92
225,40.3,1,16.9,1,0,0,0,23.3,3.44
225,39.3,1,32.6,4,0,1,0,14.8,2.77
225,38.3,1,26.9,4,0,1,0,33.1,2.52
225,37.0,1,28.8,5,0,1,0,16.4,3.15
225,36.2,1,16.4,1,0,0,0,29.8,3.58
225,35.5,1,28.2,5,0,0,0,22.2,3.33
225,34.6,1,19.0,5,0,0,0,31.0,3.2
225,33.7,1,40.8,4,0,0,0,32.9,2.58
225,32.8,1,21.9,4,0,0,0,13.9,3.42
225,31.8,1,25.1,1,0,1,0,18.5,2.46
225,30.7,1,30.1,4,0,1,0,14.9,2.32
225,29.6,1,19.0,4,0,1,0,34.6,1.76
225,28.4,1,23.1,4,0,1,0,28.0,2.51
225,27.4,1,21.7,1,0,1,0,31.7,1.74
225,26.2,1,21.3,1,0,1,0,18.2,1.97
225,25.0,1,50.3,2,0,1,0,65.3,1.25
225,23.7,1,92.6,2,0,1,0,65.3,1.32
225,22.0,1,59.6,2,0,1,0,49.4,1.18
225,20.4,1,80.0,2,0,1,0,58.3,0.7
225,18.9,1,76.9,2,0,1,0,61.8,1.0
225,17.4,1,91.6,2,0,0,0,40.1,1.15
225,16.2,1,89.2,2,0,0,0,51.0,0.95
225,14.7,1,22.0,5,0,0,0,12.1,1.65
225,13.9,1,26.0,5,0,1,0,19.9,1.27
225,13.0,1,40.3,1,0,1,0,32.9,1.0
225,12.0,1,25.9,5,0,1,0,27.1,0.97
225,10.6,1,23.2,5,0,1,0,12.8,1.14
225,9.8,1,17.6,5,0,1,0,11.3,1.01
225,8.9,1,40.9,5,0,1,0,17.1,0.51
225,7.7,1,32.0,5,1,1,0,29.7,0.56
225,6.5,1,18.3,1,1,1,0,28.2,0.57
225,5.5,1,40.7,4,1,1,0,29.8,0.53
225,4.1,1,27.5,1,1,1,0,11.7,0.18
225,3.3,1,20.9,5,1,0,0,12.6,0.16
225,2.6,1,35.9,1,1,0,0,33.1,0.16
225,1.3,1,28.9,5,1,0,0,15.9,0.09
226,50.8,1,72.5,3,0,0,0,65.1,2.54
226,49.0,1,65.6,2,0,0,0,89.1,2.5
226,47.5,1,74.7,2,0,0,0,75.3,2.83
226,46.0,1,87.3,1,0,0,0,69.6,3.0
226,44.6,1,78.5,4,0,0,0,82.2,2.43
226,43.2,1,72.3,1,0,0,0,78.8,2.53
226,41.7,1,65.4,1,0,0,0,74.4,2.4
226,40.3,1,89.2,3,0,0,0,77.3,1.56
226,38.1,1,75.2,3,0,0,0,83.2,1.91
226,36.7,1,75.5,3,0,0,0,76.4,1.77
226,34.9,1,85.4,3,0,0,0,80.4,1.48
226,32.8,1,67.4,2,0,0,0,25.4,2.13
226,31.6,1,37.9,5,0,0,0,57.4,2.31
226,30.5,1,62.6,1,0,0,0,25.9,2.26
226,29.4,1,54.8,4,0,0,0,39.4,2.56
226,28.6,1,40.1,1,0,0,0,35.1,2.48
226,27.7,1,84.2,3,0,0,0,83.8,1.06
226,25.8,1,89.8,3,0,0,0,96.7,0.67
226,23.7,1,74.3,3,1,0,0,82.2,1.13
226,21.7,1,65.5,3,1,0,0,80.2,1.11
226,20.0,1,98.6,3,1,0,0,88.5,0.83
226,18.2,1,30.5,4,1,0,0,43.0,1.25
226,17.0,1,47.9,2,1,0,0,43.1,1.02
226,15.7,0,0.0,0,1,0,0,5.4,3.36
226,15.2,0,0.0,0,1,0,0,4.5,2.58
226,14.7,1,78.6,3,1,0,0,71.6,0.67
226,13.0,1,85.5,3,1,0,0,98.6,0.56
226,10.9,1,90.1,3,1,0,0,95.6,0.39
226,9.2,1,67.5,3,1,0,0,74.2,0.65
226,7.5,1,90.9,3,1,0,0,96.1,0.3
226,5.6,1,76.5,3,1,0,0,91.6,0.39
226,3.5,1,69.6,3,1,0,0,87.0,0.1
226,1.8,1,90.1,3,1,0,0,79.6,0.07
227,42.8,1,67.0,2,0,1,0,88.0,1.82
227,41.0,1,61.9,3,0,1,0,63.4,2.01
227,39.4,1,78.2,1,0,1,0,91.4,1.86
227,37.8,1,89.6,1,0,1,0,81.3,2.03
227,36.4,1,91.2,4,0,1,0,58.4,1.71
227,34.9,1,82.7,2,0,0,0,76.5,1.89
227,33.3,1,65.6,2,0,0,0,56.8,1.76
227,31.6,1,63.6,2,0,0,0,53.4,2.01
227,30.3,0,0.0,0,0,0,0,5.5,7.98
227,30.0,0,0.0,0,0,0,0,6.4,6.97
227,29.6,0,0.0,0,1,0,0,9.8,6.35
227,29.2,0,0.0,0,1,0,0,4.0,6.43
227,28.9,0,0.0,0,1,0,0,7.9,5.05
227,28.4,0,0.0,0,1,0,0,3.6,5.78
227,28.0,1,85.4,4,1,0,0,76.6,2.07
227,26.9,1,67.2,2,1,0,0,93.4,1.42
227,25.4,1,74.4,3,1,0,0,94.6,1.29
227,23.7,1,94.2,3,1,0,0,81.2,1.28
227,22.0,1,66.4,3,1,0,0,90.5,0.93
227,20.3,1,71.0,3,1,0,0,96.6,0.51
227,18.3,1,76.2,3,1,0,0,87.3,0.85
227,16.7,1,91.1,3,1,0,0,84.6,0.68
227,14.7,1,68.5,3,1,0,0,84.7,0.64
227,12.9,1,87.7,3,1,0,0,81.6,0.55
227,10.9,1,91.9,3,1,0,0,78.3,0.55
227,8.9,1,67.4,3,0,0,0,97.5,0.55
227,7.1,1,98.7,3,0,0,0,83.3,0.33
227,5.3,1,89.0,3,0,1,0,80.9,0.39
227,3.0,1,84.2,3,0,1,0,96.2,0.23
227,1.3,1,85.3,3,0,1,0,97.2,0.17
228,81.5,1,89.2,2,1,0,0,81.3,4.78
228,80.0,1,61.1,3,1,0,0,80.3,4.08
228,78.6,1,60.7,3,1,0,0,85.9,3.61
228,76.9,1,66.4,1,1,0,0,69.9,4.08
228,75.2,1,90.4,4,1,0,0,59.7,4.88
228,74.0,1,89.6,2,1,0,0,69.1,4.61
228,72.5,1,66.3,2,1,1,0,72.7,3.45
228,70.8,1,85.9,3,1,1,0,87.6,2.31
228,68.6,1,82.8,2,1,1,0,69.1,3.84
228,67.1,1,86.2,1,1,1,0,91.4,3.04
228,65.2,1,97.2,2,1,1,0,79.2,3.66
228,63.6,1,71.3,1,1,0,0,69.3,3.91
228,62.4,1,74.1,1,1,0,0,66.2,4.43
228,61.2,1,71.8,4,1,0,0,80.2,3.45
228,59.7,1,69.4,1,0,0,0,59.6,4.08
228,58.5,1,67.4,3,1,0,0,81.8,3.3
228,56.8,1,62.7,4,1,0,0,66.2,3.23
228,55.3,1,69.0,4,1,0,0,69.4,3.07
228,53.6,1,78.5,4,1,0,0,67.4,2.92
228,52.1,1,94.6,4,1,0,0,78.7,3.01
228,50.9,1,77.0,3,1,0,0,80.7,1.93
228,48.9,1,65.8,1,0,0,0,65.9,3.1
228,47.7,1,74.5,1,1,0,0,60.0,3.23
228,46.5,1,78.6,4,1,0,0,74.2,3.38
228,45.3,1,67.0,3,1,0,0,84.2,2.01
228,43.3,1,98.6,3,1,0,0,75.7,1.94
228,41.4,1,98.9,1,1,0,0,92.4,2.03
228,39.9,1,68.3,3,1,0,0,57.8,1.95
228,38.1,1,92.4,3,1,0,0,62.7,1.49
228,36.3,1,68.3,2,0,0,0,80.5,2.28
228,34.8,1,79.2,3,0,1,0,95.9,1.9
228,33.0,1,92.4,3,0,0,0,89.5,1.33
228,31.1,1,68.8,3,0,0,0,71.5,1.57
228,29.3,1,72.3,3,0,0,0,82.5,1.21
228,27.5,1,81.3,3,0,0,0,91.6,1.25
228,25.5,1,70.1,3,0,0,0,77.5,1.03
228,23.6,1,66.6,3,0,0,0,73.3,1.19
228,21.8,1,85.8,3,0,0,0,77.6,1.29
228,20.2,1,77.5,3,0,0,0,71.1,0.89
228,18.5,1,87.1,3,0,0,0,80.7,0.88
228,16.9,1,87.1,3,0,0,0,84.0,0.51
228,15.0,1,80.8,3,0,0,0,72.5,0.85
228,13.4,1,84.6,3,0,0,0,79.4,0.72
228,11.6,1,28.6,5,0,0,0,17.4,1.23
228,10.9,1,18.1,4,0,0,0,15.9,0.86
228,9.9,1,37.3,5,1,0,0,22.6,0.99
228,9.1,1,42.2,1,1,0,0,13.5,0.86
228,8.2,1,40.6,4,1,0,0,29.3,0.61
228,7.4,1,38.8,5,1,0,0,20.0,0.5
228,6.3,1,33.5,1,1,0,0,17.7,0.59
228,5.5,0,0.0,0,1,0,0,7.0,1.13
228,5.2,0,0.0,0,1,0,0,10.4,0.84
228,4.6,0,0.0,0,1,0,0,3.3,0.83
228,4.0,0,0.0,0,1,0,0,5.0,0.57
228,3.6,0,0.0,0,1,0,0,11.0,1.01
228,3.2,0,0.0,0,1,0,0,2.5,0.84
228,2.7,1,60.7,5,1,0,0,59.3,0.01
228,1.3,1,43.8,2,1,0,0,38.4,0.0
229,89.1,1,88.2,3,1,0,0,56.5,4.76
229,87.6,1,66.3,4,1,0,0,94.4,4.8
229,86.0,1,62.5,3,1,0,0,87.4,4.23
229,84.3,1,60.2,2,1,0,0,66.0,4.59
229,82.8,1,82.9,3,1,0,0,75.8,3.47
229,80.9,1,83.6,3,1,0,0,90.8,3.31
229,78.9,1,80.0,3,1,0,0,90.6,3.71
229,76.9,1,93.0,3,1,0,0,71.4,3.77
229,75.2,1,97.4,3,1,0,0,86.9,3.36
229,73.5,1,66.8,3,1,0,0,81.2,3.49
229,71.8,1,86.6,3,1,0,0,79.5,3.83
229,70.2,1,94.8,3,1,0,0,94.3,3.33
229,68.3,1,89.7,3,1,0,0,89.4,3.33
229,66.6,1,92.4,3,0,0,0,76.5,3.36
229,64.9,1,91.6,3,0,0,0,95.7,2.67
229,62.9,1,46.4,5,0,0,0,57.0,4.48
229,61.6,1,19.8,5,0,0,0,24.6,5.57
229,60.7,1,23.2,5,0,0,0,25.0,5.41
229,59.9,1,42.6,1,0,0,0,11.6,5.9
229,59.1,1,43.1,1,0,0,0,20.9,4.78
229,58.1,1,17.6,5,0,0,0,18.9,6.65
229,57.4,1,16.7,4,0,0,0,27.4,5.99
229,56.8,1,24.8,1,0,0,0,27.4,5.26
229,55.7,1,73.9,3,0,0,0,93.4,2.31
229,53.6,1,93.9,3,0,0,0,97.4,2.68
229,51.8,1,90.4,3,0,0,0,98.7,2.23
229,50.0,0,0.0,0,1,0,0,7.8,11.04
229,49.6,1,89.4,4,1,0,0,88.9,2.85
229,48.1,1,89.6,1,1,0,0,89.9,2.24
229,46.4,1,62.4,3,1,0,0,75.9,2.01
229,44.5,1,69.2,1,1,0,0,60.1,2.4
229,42.8,1,61.7,2,1,0,0,86.8,2.15
229,41.2,1,98.2,3,1,0,0,67.2,1.68
229,39.5,1,30.0,5,1,0,0,25.3,3.33
229,38.3,1,90.9,2,1,0,0,53.4,2.21
229,36.8,1,59.4,2,1,1,0,51.4,2.04
229,35.2,1,84.8,2,1,1,0,73.6,1.8
229,33.6,1,70.5,2,1,1,0,55.0,1.59
229,31.9,1,70.1,2,1,1,0,55.8,1.64
229,30.2,1,88.9,2,0,1,0,41.2,1.18
229,28.5,1,73.4,2,0,1,0,55.1,2.07
229,27.2,1,59.9,2,0,1,0,43.4,1.4
229,25.5,1,59.7,4,0,1,0,41.6,1.87
229,24.5,1,33.1,4,0,1,0,25.8,1.89
229,23.3,1,80.5,3,0,1,0,88.6,1.06
229,21.2,1,20.0,4,0,1,0,18.1,2.05
229,20.4,1,22.8,5,0,1,0,29.9,1.91
229,19.2,1,38.8,1,0,1,0,28.0,1.64
229,18.3,1,23.0,4,1,1,0,21.2,0.98
229,17.1,1,18.6,1,1,1,0,21.1,1.06
229,15.9,1,69.4,4,1,1,0,43.3,0.98
229,14.5,1,66.4,1,1,1,0,42.0,0.93
229,13.1,1,56.1,2,1,1,0,31.7,0.64
229,11.7,1,30.1,2,1,1,0,37.6,0.51
